Time (s),DeltaTime (s)
122.4995,0.004634
122.5028,0.003310
122.5062,0.003353
122.5095,0.003337
122.5127,0.003146
122.5179,0.005265
122.5203,0.002376
122.5235,0.003170
122.5267,0.003253
122.5304,0.003699
122.5359,0.005515
122.5379,0.001926
122.5413,0.003414
122.5445,0.003263
122.5491,0.004518
122.5526,0.003492
122.5557,0.003145
122.5589,0.003218
122.5626,0.003636
122.5670,0.004399
122.5698,0.002822
122.5733,0.003513
122.5765,0.003223
122.5800,0.003496
122.5852,0.005157
122.5876,0.002421
122.5908,0.003181
122.5943,0.003523
122.5990,0.004662
122.6023,0.003367
122.6058,0.003454
122.6091,0.003305
122.6122,0.003112
122.6170,0.004788
122.6199,0.002899
122.6230,0.003135
122.6265,0.003491
122.6299,0.003443
122.6346,0.004690
122.6373,0.002639
122.6408,0.003566
122.6441,0.003229
122.6477,0.003639
122.6525,0.004747
122.6551,0.002649
122.6584,0.003261
122.6617,0.003317
122.6665,0.004816
122.6693,0.002776
122.6726,0.003358
122.6760,0.003393
122.6795,0.003513
122.6840,0.004423
122.6867,0.002728
122.6902,0.003486
122.6934,0.003235
122.6969,0.003452
122.7035,0.006633
122.7059,0.002387
122.7080,0.002151
122.7115,0.003451
122.7160,0.004554
122.7191,0.003038
122.7224,0.003282
122.7259,0.003536
122.7292,0.003319
122.7340,0.004807
122.7367,0.002695
122.7400,0.003327
122.7432,0.003172
122.7467,0.003469
122.7523,0.005594
122.7545,0.002181
122.7577,0.003208
122.7610,0.003299
122.7661,0.005118
122.7693,0.003184
122.7722,0.002895
122.7755,0.003318
122.7789,0.003464
122.7841,0.005163
122.7865,0.002393
122.7899,0.003370
122.7930,0.003155
122.7967,0.003677
122.8024,0.005696
122.8048,0.002354
122.8077,0.002980
122.8109,0.003182
122.8159,0.004974
122.8188,0.002917
122.8219,0.003061
122.8251,0.003250
122.8287,0.003618
122.8331,0.004356
122.8360,0.002955
122.8395,0.003477
122.8427,0.003160
122.8463,0.003588
122.8512,0.004907
122.8535,0.002350
122.8568,0.003255
122.8603,0.003539
122.8638,0.003489
122.8689,0.005111
122.8709,0.002016
122.8743,0.003403
122.8778,0.003415
122.8821,0.004342
122.8856,0.003480
122.8888,0.003177
122.8922,0.003421
122.8956,0.003466
122.9000,0.004365
122.9033,0.003287
122.9078,0.004516
122.9105,0.002667
122.9137,0.003172
122.9193,0.005666
122.9211,0.001750
122.9242,0.003164
122.9275,0.003256
122.9323,0.004815
122.9355,0.003175
122.9388,0.003304
122.9423,0.003482
122.9455,0.003265
122.9502,0.004683
122.9536,0.003379
122.9567,0.003166
122.9600,0.003198
122.9634,0.003456
122.9695,0.006059
122.9712,0.001745
122.9744,0.003151
122.9776,0.003213
122.9824,0.004834
122.9855,0.003122
122.9888,0.003236
122.9923,0.003530
122.9956,0.003305
123.0002,0.004569
123.0035,0.003293
123.0070,0.003569
123.0103,0.003221
123.0139,0.003620
123.0189,0.005074
123.0210,0.002047
123.0244,0.003426
123.0279,0.003442
123.0323,0.004443
123.0357,0.003432
123.0389,0.003124
123.0424,0.003499
123.0462,0.003828
123.0504,0.004203
123.0531,0.002749
123.0567,0.003516
123.0599,0.003224
123.0633,0.003459
123.0682,0.004908
123.0708,0.002593
123.0741,0.003228
123.0776,0.003522
123.0821,0.004541
123.0853,0.003151
123.0885,0.003213
123.0920,0.003526
123.0952,0.003187
123.0996,0.004385
123.1030,0.003361
123.1125,0.009546
123.1196,0.007135
123.1243,0.004631
123.1278,0.003513
123.1322,0.004394
123.1350,0.002814
123.1376,0.002611
123.1396,0.002037
123.1424,0.002779
123.1458,0.003357
123.1504,0.004587
123.1535,0.003164
123.1568,0.003251
123.1602,0.003382
123.1637,0.003495
123.1692,0.005558
123.1713,0.002058
123.1745,0.003267
123.1777,0.003173
123.1823,0.004638
123.1857,0.003358
123.1889,0.003164
123.1921,0.003217
123.1954,0.003290
123.2004,0.005013
123.2032,0.002842
123.2070,0.003821
123.2102,0.003169
123.2133,0.003099
123.2182,0.004928
123.2212,0.002967
123.2244,0.003218
123.2277,0.003293
123.2326,0.004828
123.2355,0.002978
123.2388,0.003287
123.2423,0.003504
123.2456,0.003249
123.2511,0.005534
123.2534,0.002324
123.2566,0.003169
123.2598,0.003256
123.2635,0.003618
123.2690,0.005558
123.2711,0.002089
123.2744,0.003255
123.2777,0.003349
123.2823,0.004605
123.2857,0.003397
123.2888,0.003124
123.2921,0.003235
123.2960,0.003899
123.3001,0.004142
123.3029,0.002779
123.3070,0.004074
123.3102,0.003198
123.3136,0.003414
123.3190,0.005439
123.3208,0.001751
123.3241,0.003278
123.3276,0.003527
123.3323,0.004763
123.3354,0.003005
123.3385,0.003137
123.3420,0.003504
123.3454,0.003411
123.3499,0.004494
123.3529,0.003003
123.3562,0.003279
123.3596,0.003433
123.3631,0.003445
123.3676,0.004513
123.3703,0.002735
123.3739,0.003623
123.3771,0.003126
123.3812,0.004106
123.3856,0.004482
123.3882,0.002590
123.3915,0.003316
123.3949,0.003383
123.3995,0.004536
123.4024,0.002978
123.4063,0.003888
123.4096,0.003256
123.4126,0.003059
123.4174,0.004805
123.4203,0.002901
123.4237,0.003310
123.4269,0.003221
123.4304,0.003530
123.4355,0.005114
123.4377,0.002159
123.4412,0.003480
123.4442,0.003046
123.4488,0.004608
123.4523,0.003437
123.4558,0.003585
123.4590,0.003136
123.4624,0.003425
123.4672,0.004780
123.4696,0.002457
123.4731,0.003424
123.4764,0.003332
123.4798,0.003424
123.4856,0.005746
123.4874,0.001825
123.4908,0.003363
123.4940,0.003239
123.4990,0.004972
123.5021,0.003083
123.5053,0.003261
123.5094,0.004051
123.5123,0.002972
123.5183,0.006007
123.5207,0.002330
123.5235,0.002788
123.5268,0.003341
123.5301,0.003339
123.5359,0.005760
123.5377,0.001768
123.5408,0.003103
123.5441,0.003323
123.5491,0.004979
123.5519,0.002872
123.5553,0.003336
123.5585,0.003255
123.5621,0.003588
123.5676,0.005474
123.5700,0.002447
123.5734,0.003371
123.5768,0.003367
123.5800,0.003228
123.5858,0.005801
123.5953,0.009497
123.6053,0.010036
123.6127,0.007319
123.6273,0.014634
123.6299,0.002645
123.6337,0.003787
