Time (s),DeltaTime (s)
86.0270,0.002986
86.0305,0.003507
86.0337,0.003185
86.0382,0.004506
86.0403,0.002150
86.0434,0.003067
86.0461,0.002756
86.0491,0.002956
86.0542,0.005086
86.0562,0.002060
86.0597,0.003464
86.0630,0.003253
86.0664,0.003438
86.0703,0.003941
86.0728,0.002431
86.0759,0.003102
86.0791,0.003216
86.0816,0.002557
86.0865,0.004824
86.0893,0.002866
86.0922,0.002908
86.0952,0.002955
86.0980,0.002801
86.1026,0.004605
86.1052,0.002576
86.1085,0.003340
86.1112,0.002678
86.1145,0.003298
86.1182,0.003732
86.1213,0.003075
86.1248,0.003464
86.1272,0.002418
86.1300,0.002780
86.1335,0.003516
86.1382,0.004693
86.1401,0.001932
86.1429,0.002851
86.1459,0.002911
86.1491,0.003224
86.1538,0.004673
86.1559,0.002116
86.1594,0.003497
86.1627,0.003341
86.1655,0.002824
86.1703,0.004760
86.1723,0.002017
86.1754,0.003036
86.1783,0.002903
86.1815,0.003225
86.1859,0.004444
86.1885,0.002566
86.1916,0.003107
86.1943,0.002705
86.1974,0.003086
86.2018,0.004409
86.2049,0.003089
86.2075,0.002583
86.2103,0.002788
86.2135,0.003254
86.2165,0.003033
86.2215,0.004956
86.2239,0.002382
86.2264,0.002488
86.2294,0.003016
86.2325,0.003094
86.2374,0.004925
86.2397,0.002337
86.2424,0.002698
86.2454,0.002919
86.2487,0.003361
86.2530,0.004311
86.2556,0.002578
86.2591,0.003446
86.2627,0.003646
86.2652,0.002482
86.2698,0.004655
86.2722,0.002336
86.2751,0.002953
86.2780,0.002902
86.2814,0.003374
86.2858,0.004403
86.2884,0.002598
86.2913,0.002888
86.2943,0.003052
86.2972,0.002907
86.3016,0.004340
86.3046,0.002979
86.3073,0.002706
86.3103,0.002993
86.3135,0.003247
86.3164,0.002836
86.3213,0.004971
86.3241,0.002749
86.3265,0.002400
86.3292,0.002776
86.3323,0.003034
86.3371,0.004862
86.3393,0.002116
86.3427,0.003445
86.3459,0.003180
86.3490,0.003109
86.3533,0.004311
86.3556,0.002316
86.3586,0.002971
86.3626,0.004028
86.3650,0.002383
86.3697,0.004704
86.3729,0.003191
86.3754,0.002492
86.3782,0.002814
86.3812,0.002960
86.3861,0.004982
86.3884,0.002234
86.3914,0.003030
86.3941,0.002748
86.3973,0.003117
86.4012,0.003942
86.4046,0.003404
86.4074,0.002832
86.4100,0.002566
86.4129,0.002879
86.4160,0.003083
86.4207,0.004739
86.4231,0.002432
86.4260,0.002879
86.4290,0.002934
86.4321,0.003182
86.4371,0.004931
86.4391,0.002035
86.4423,0.003192
86.4451,0.002852
86.4480,0.002846
86.4528,0.004830
86.4552,0.002397
86.4581,0.002902
86.4611,0.003002
86.4654,0.004261
86.4691,0.003742
86.4719,0.002737
86.4753,0.003442
86.4780,0.002727
86.4809,0.002851
86.4857,0.004851
86.4882,0.002473
86.4910,0.002833
86.4940,0.002997
86.4972,0.003187
86.5010,0.003818
86.5046,0.003521
86.5074,0.002788
86.5099,0.002531
86.5130,0.003149
86.5160,0.002972
86.5205,0.004464
86.5231,0.002627
86.5260,0.002893
86.5291,0.003069
86.5322,0.003123
86.5370,0.004802
86.5389,0.001931
86.5425,0.003564
86.5450,0.002571
86.5479,0.002855
86.5525,0.004552
86.5551,0.002613
86.5579,0.002809
86.5614,0.003501
86.5666,0.005252
86.5700,0.003322
86.5723,0.002307
86.5754,0.003163
86.5785,0.003092
86.5812,0.002672
86.5856,0.004427
86.5885,0.002888
86.5911,0.002558
86.5943,0.003218
86.5972,0.002883
86.6014,0.004267
86.6046,0.003139
86.6076,0.003024
86.6104,0.002771
86.6136,0.003279
86.6165,0.002814
86.6212,0.004734
86.6236,0.002442
86.6262,0.002609
86.6290,0.002784
86.6321,0.003053
86.6370,0.004972
86.6390,0.001985
86.6421,0.003119
86.6451,0.002910
86.6481,0.003023
86.6524,0.004321
86.6551,0.002691
86.6582,0.003096
86.6610,0.002782
86.6651,0.004097
86.6690,0.003941
86.6717,0.002713
86.6744,0.002719
86.6773,0.002885
86.6805,0.003192
86.6848,0.004244
86.6882,0.003428
86.6905,0.002341
86.6936,0.003020
86.6962,0.002631
86.6992,0.003048
86.7041,0.004866
86.7064,0.002292
86.7093,0.002866
86.7122,0.002963
86.7157,0.003530
86.7197,0.003965
86.7222,0.002446
86.7251,0.002907
86.7282,0.003170
86.7313,0.003047
86.7355,0.004247
86.7386,0.003030
86.7412,0.002664
86.7443,0.003042
86.7472,0.002916
86.7516,0.004436
86.7545,0.002857
86.7574,0.002885
86.7603,0.002912
86.7641,0.003821
86.7683,0.004186
86.7714,0.003163
86.7745,0.003060
86.7771,0.002602
86.7800,0.002879
86.7838,0.003822
86.7884,0.004639
86.7904,0.001913
86.7940,0.003599
86.7966,0.002595
86.7995,0.002966
86.8042,0.004698
86.8064,0.002201
86.8100,0.003560
86.8126,0.002650
86.8156,0.003025
86.8205,0.004822
86.8227,0.002264
86.8259,0.003156
86.8292,0.003285
86.8329,0.003741
86.8371,0.004225
86.8396,0.002486
86.8439,0.004219
86.8462,0.002313
86.8490,0.002826
86.8541,0.005092
86.8559,0.001863
86.8588,0.002887
86.8617,0.002863
86.8660,0.004288
86.8708,0.004846
86.8727,0.001847
86.8760,0.003296
86.8785,0.002490
86.8813,0.002866
86.8866,0.005226
86.8887,0.002193
86.8915,0.002750
86.8945,0.002977
86.8977,0.003228
86.9021,0.004395
86.9050,0.002923
86.9079,0.002898
86.9107,0.002740
86.9138,0.003103
86.9182,0.004404
86.9212,0.003001
86.9238,0.002619
86.9267,0.002893
86.9299,0.003206
86.9328,0.002931
86.9375,0.004680
86.9401,0.002621
86.9429,0.002767
86.9458,0.002905
86.9488,0.003021
86.9542,0.005347
86.9561,0.001911
86.9590,0.002921
86.9619,0.002883
86.9662,0.004325
86.9707,0.004538
86.9728,0.002098
86.9761,0.003253
86.9788,0.002673
86.9817,0.002986
86.9871,0.005346
86.9890,0.001879
86.9917,0.002751
86.9953,0.003568
86.9985,0.003199
87.0025,0.004016
87.0060,0.003527
87.0086,0.002573
87.0111,0.002502
87.0143,0.003216
87.0188,0.004475
87.0213,0.002506
87.0243,0.003021
87.0274,0.003041
87.0308,0.003465
87.0348,0.003965
87.0380,0.003170
87.0409,0.002916
87.0441,0.003257
87.0472,0.003072
87.0518,0.004622
87.0562,0.004363
87.0589,0.002746
87.0625,0.003540
87.0652,0.002751
87.0710,0.005741
87.0737,0.002684
87.0761,0.002469
87.0790,0.002827
87.0818,0.002819
87.0870,0.005269
87.0889,0.001908
87.0919,0.002916
87.0949,0.003077
87.0981,0.003114
87.1023,0.004205
87.1052,0.002894
87.1084,0.003228
87.1110,0.002611
87.1140,0.003033
87.1179,0.003915
87.1216,0.003620
87.1246,0.003072
87.1274,0.002798
87.1303,0.002841
87.1345,0.004258
87.1382,0.003710
87.1404,0.002133
87.1433,0.002973
87.1468,0.003428
87.1492,0.002465
87.1543,0.005020
87.1568,0.002513
87.1594,0.002600
87.1623,0.002901
87.1654,0.003141
87.1714,0.005988
87.1735,0.002073
87.1758,0.002304
87.1788,0.003052
87.1819,0.003105
87.1870,0.005042
87.1891,0.002150
87.1922,0.003024
87.1950,0.002866
87.1979,0.002897
87.2028,0.004935
87.2052,0.002318
87.2081,0.002883
87.2109,0.002858
87.2144,0.003503
87.2181,0.003714
87.2211,0.002975
87.2245,0.003371
87.2269,0.002460
87.2298,0.002857
87.2338,0.004030
87.2381,0.004263
87.2399,0.001782
87.2427,0.002843
87.2457,0.002985
87.2494,0.003668
87.2535,0.004171
87.2559,0.002395
87.2587,0.002772
87.2620,0.003255
87.2648,0.002826
87.2701,0.005340
87.2734,0.003307
87.2755,0.002097
87.2785,0.002989
87.2814,0.002899
87.2867,0.005324
87.2888,0.002087
87.2914,0.002571
87.2944,0.003025
87.2979,0.003509
87.3016,0.003681
87.3047,0.003113
