Time (s),DeltaTime (s)
89.3746,0.002986
89.3782,0.003582
89.3824,0.004196
89.3858,0.003390
89.3909,0.005087
89.3941,0.003197
89.3978,0.003746
89.4012,0.003384
89.4061,0.004932
89.4088,0.002675
89.4125,0.003742
89.4166,0.004088
89.4224,0.005752
89.4251,0.002691
89.4290,0.003897
89.4323,0.003347
89.4363,0.004004
89.4412,0.004896
89.4445,0.003236
89.4480,0.003556
89.4520,0.003984
89.4568,0.004782
89.4596,0.002811
89.4634,0.003767
89.4669,0.003515
89.4726,0.005699
89.4758,0.003246
89.4790,0.003211
89.4826,0.003586
89.4877,0.005054
89.4913,0.003590
89.4948,0.003523
89.4986,0.003813
89.5021,0.003532
89.5074,0.005312
89.5102,0.002749
89.5135,0.003338
89.5172,0.003640
89.5225,0.005360
89.5252,0.002680
89.5287,0.003518
89.5326,0.003894
89.5374,0.004817
89.5469,0.009464
89.5517,0.004779
89.5593,0.007598
89.5630,0.003768
89.5652,0.002177
89.5677,0.002484
89.5710,0.003305
89.5748,0.003821
89.5775,0.002646
89.5814,0.003969
89.5853,0.003887
89.5904,0.005103
89.5932,0.002739
89.5965,0.003354
89.6005,0.003928
89.6051,0.004662
89.6084,0.003311
89.6124,0.003964
89.6163,0.003899
89.6209,0.004608
89.6244,0.003521
89.6285,0.004113
89.6320,0.003437
89.6356,0.003661
89.6413,0.005707
89.6439,0.002558
89.6477,0.003824
89.6515,0.003768
89.6565,0.005024
89.6593,0.002745
89.6633,0.004000
89.6667,0.003483
89.6730,0.006257
89.6760,0.002959
89.6793,0.003306
89.6829,0.003617
89.6879,0.005036
89.6911,0.003216
89.6949,0.003721
89.6987,0.003819
89.7023,0.003605
89.7077,0.005380
89.7108,0.003122
89.7140,0.003236
89.7176,0.003633
89.7238,0.006156
89.7259,0.002074
89.7294,0.003495
89.7330,0.003643
89.7389,0.005838
89.7417,0.002868
89.7451,0.003392
89.7490,0.003889
89.7527,0.003673
89.7576,0.004949
89.7612,0.003525
89.7644,0.003285
