Time (s),DeltaTime (s)
198.1309,0.003375
198.1348,0.003961
198.1414,0.006519
198.1445,0.003169
198.1470,0.002438
198.1516,0.004631
198.1565,0.004955
198.1617,0.005176
198.1643,0.002548
198.1674,0.003098
198.1735,0.006151
198.1776,0.004041
198.1808,0.003223
198.1846,0.003858
198.1931,0.008466
198.1986,0.005497
198.2022,0.003604
198.2060,0.003806
198.2111,0.005046
198.2141,0.003075
198.2170,0.002832
198.2204,0.003475
198.2262,0.005733
198.2294,0.003189
198.2329,0.003546
198.2369,0.003975
198.2419,0.004989
198.2453,0.003377
198.2489,0.003616
198.2517,0.002813
198.2544,0.002754
198.2598,0.005382
198.2631,0.003319
198.2659,0.002721
198.2696,0.003709
198.2755,0.005941
198.2789,0.003428
198.2822,0.003237
198.2848,0.002632
198.2913,0.006535
198.2957,0.004314
198.2991,0.003445
198.3027,0.003625
198.3080,0.005252
198.3127,0.004753
198.3154,0.002698
198.3181,0.002711
198.3253,0.007126
198.3289,0.003642
198.3329,0.004029
198.3361,0.003141
198.3424,0.006355
198.3463,0.003832
198.3490,0.002745
198.3521,0.003109
198.3593,0.007211
198.3629,0.003571
198.3657,0.002847
198.3685,0.002746
198.3757,0.007182
198.3793,0.003640
198.3822,0.002880
198.3852,0.003004
198.3907,0.005531
198.3946,0.003852
198.3980,0.003460
198.4019,0.003912
198.4082,0.006221
198.4131,0.004950
198.4165,0.003355
198.4220,0.005555
198.4266,0.004581
198.4295,0.002888
198.4319,0.002425
198.4356,0.003682
198.4408,0.005225
198.4440,0.003223
198.4467,0.002688
198.4507,0.004010
198.4555,0.004733
198.4597,0.004251
198.4619,0.002203
198.4657,0.003743
198.4689,0.003244
198.4747,0.005791
198.4786,0.003860
198.4811,0.002515
198.4846,0.003484
198.4914,0.006827
198.4969,0.005503
198.5001,0.003226
198.5027,0.002609
198.5067,0.003975
198.5101,0.003342
198.5153,0.005273
198.5184,0.003094
198.5215,0.003104
198.5287,0.007144
198.5319,0.003217
198.5339,0.002011
198.5368,0.002948
198.5440,0.007186
198.5466,0.002578
198.5488,0.002218
198.5630,0.014168
198.5700,0.007030
198.5786,0.008541
198.5854,0.006815
198.5941,0.008730
198.5983,0.004207
198.6014,0.003088
198.6057,0.004316
198.6124,0.006623
198.6163,0.003919
198.6241,0.007799
198.6370,0.012906
198.6410,0.004033
198.6438,0.002745
198.6460,0.002270
198.6496,0.003563
198.6540,0.004375
198.6590,0.005002
198.6652,0.006197
198.6676,0.002494
198.6723,0.004682
198.6773,0.004999
198.6807,0.003345
198.6833,0.002653
198.6854,0.002053
198.6924,0.007022
198.6953,0.002874
198.6987,0.003467
198.7041,0.005397
198.7095,0.005360
198.7140,0.004488
198.7182,0.004199
198.7219,0.003748
198.7303,0.008342
198.7422,0.011884
198.7451,0.002939
198.7473,0.002221
198.7503,0.002987
198.7547,0.004405
