Time (s),DeltaTime (s)
41.4720,0.007950
41.4791,0.007078
41.4862,0.007104
41.4939,0.007700
41.5011,0.007206
41.5112,0.010101
41.5173,0.006110
41.5267,0.009338
41.5327,0.005993
41.5416,0.008941
41.5476,0.006025
41.5566,0.008945
41.5627,0.006088
41.5702,0.007505
41.5774,0.007273
41.5851,0.007708
41.5936,0.008490
41.6010,0.007327
41.6102,0.009280
41.6166,0.006399
41.6247,0.008085
41.6314,0.006645
41.6395,0.008144
41.6462,0.006656
41.6534,0.007227
41.6611,0.007670
41.6684,0.007302
41.6769,0.008554
41.6841,0.007144
41.6932,0.009145
41.6996,0.006389
41.7083,0.008699
41.7150,0.006702
41.7231,0.008119
41.7297,0.006583
41.7370,0.007318
41.7450,0.007928
41.7524,0.007492
41.7614,0.008924
41.7681,0.006771
41.7768,0.008706
41.7839,0.007029
41.7933,0.009408
41.7992,0.005936
41.8083,0.009091
41.8150,0.006737
41.8231,0.008103
41.8298,0.006608
41.8371,0.007310
41.8447,0.007650
41.8520,0.007299
41.8602,0.008170
41.8673,0.007140
41.8766,0.009248
41.8829,0.006315
41.8915,0.008658
41.8977,0.006132
41.9063,0.008592
41.9131,0.006802
41.9205,0.007455
41.9275,0.007017
41.9350,0.007481
41.9433,0.008298
41.9508,0.007525
41.9595,0.008647
41.9668,0.007303
41.9754,0.008594
41.9814,0.006021
41.9895,0.008082
41.9963,0.006761
42.0034,0.007192
42.0113,0.007858
42.0182,0.006936
42.0270,0.008749
42.0340,0.007027
42.0433,0.009267
42.0495,0.006182
42.0584,0.008986
42.0645,0.006053
42.0731,0.008570
42.0793,0.006256
42.0871,0.007737
42.0943,0.007267
42.1017,0.007386
42.1098,0.008119
42.1174,0.007610
42.1264,0.008917
42.1329,0.006582
42.1415,0.008515
42.1477,0.006205
42.1559,0.008218
42.1626,0.006741
42.1700,0.007410
42.1776,0.007615
42.1848,0.007201
42.1936,0.008716
42.2008,0.007227
42.2098,0.009021
42.2170,0.007234
42.2256,0.008586
42.2324,0.006727
42.2408,0.008463
42.2478,0.006966
42.2563,0.008490
42.2626,0.006367
42.2705,0.007855
42.2778,0.007277
42.2850,0.007228
42.2936,0.008629
42.3019,0.008213
42.3105,0.008652
42.3175,0.006979
42.3257,0.008271
42.3323,0.006574
42.3449,0.012588
42.3514,0.006509
42.3607,0.009299
42.3677,0.006961
42.3851,0.017455
42.3870,0.001887
42.3899,0.002844
42.3938,0.003942
42.4016,0.007793
42.4099,0.008340
42.4187,0.008787
42.4270,0.008279
42.4339,0.006895
42.4423,0.008381
42.4491,0.006773
42.4570,0.007972
42.4641,0.007067
42.4716,0.007504
42.4788,0.007227
42.4861,0.007252
42.4936,0.007565
42.5010,0.007355
42.5099,0.008926
42.5176,0.007709
42.5257,0.008102
42.5322,0.006488
42.5407,0.008429
42.5472,0.006524
42.5553,0.008079
42.5620,0.006783
42.5695,0.007461
42.5769,0.007394
42.5845,0.007653
42.5934,0.008816
42.6004,0.007079
42.6096,0.009119
42.6159,0.006370
42.6240,0.008043
42.6306,0.006639
42.6381,0.007473
42.6454,0.007340
42.6529,0.007435
42.6606,0.007764
42.6677,0.007092
42.6767,0.008956
42.6838,0.007163
42.6931,0.009284
42.6992,0.006096
42.7075,0.008301
42.7139,0.006432
42.7226,0.008682
42.7288,0.006172
42.7364,0.007615
42.7437,0.007236
42.7512,0.007545
42.7610,0.009838
42.7680,0.006939
42.7776,0.009602
42.7828,0.005222
42.7918,0.008996
42.7978,0.006043
42.8066,0.008732
42.8131,0.006517
42.8208,0.007668
42.8281,0.007361
42.8354,0.007250
42.8436,0.008236
42.8508,0.007226
42.8599,0.009105
42.8665,0.006545
42.8755,0.009042
42.8815,0.006021
42.8902,0.008667
42.8965,0.006265
42.9041,0.007673
42.9113,0.007194
42.9196,0.008240
42.9267,0.007124
42.9343,0.007605
42.9429,0.008610
42.9501,0.007137
42.9584,0.008360
42.9658,0.007339
42.9762,0.010444
42.9832,0.006982
42.9918,0.008586
43.0063,0.014485
43.0129,0.006648
43.0192,0.006332
43.0359,0.016636
43.0381,0.002189
43.0438,0.005739
43.0512,0.007397
43.0600,0.008806
43.0671,0.007059
43.0764,0.009301
43.0826,0.006224
43.0916,0.009058
43.0975,0.005823
43.1057,0.008239
43.1125,0.006771
43.1200,0.007486
43.1274,0.007430
43.1351,0.007708
43.1438,0.008714
43.1508,0.006936
43.1600,0.009200
43.1662,0.006288
43.1750,0.008791
43.1814,0.006394
43.1899,0.008508
43.1963,0.006392
43.2038,0.007487
43.2110,0.007188
43.2185,0.007479
43.2274,0.008947
43.2350,0.007618
43.2434,0.008317
43.2510,0.007590
43.2597,0.008774
43.2672,0.007431
43.2757,0.008494
43.2822,0.006518
43.2903,0.008141
43.2972,0.006930
43.3054,0.008118
43.3127,0.007328
43.3194,0.006669
43.3277,0.008355
43.3350,0.007338
43.3437,0.008651
43.3509,0.007205
43.3601,0.009211
43.3661,0.006000
43.3751,0.009010
43.3811,0.005933
43.3894,0.008383
43.3957,0.006299
43.4038,0.008086
43.4108,0.006950
43.4187,0.007925
43.4273,0.008622
43.4343,0.007015
43.4429,0.008607
43.4503,0.007382
43.4592,0.008893
43.4655,0.006251
43.4737,0.008186
43.4803,0.006613
43.4876,0.007309
43.4951,0.007537
43.5026,0.007466
43.5101,0.007515
43.5174,0.007340
43.5275,0.010064
43.5333,0.005772
43.5419,0.008584
43.5482,0.006305
43.5566,0.008473
43.5633,0.006696
43.5710,0.007681
43.5782,0.007170
43.5857,0.007475
43.5936,0.007950
43.6009,0.007325
43.6100,0.009067
43.6168,0.006846
43.6265,0.009672
43.6325,0.005990
43.6413,0.008767
43.6474,0.006165
43.6560,0.008528
43.6625,0.006529
43.6700,0.007507
43.6776,0.007568
43.6848,0.007197
43.6935,0.008716
43.7008,0.007280
43.7098,0.008992
43.7167,0.006910
43.7263,0.009628
43.7322,0.005877
43.7404,0.008238
43.7469,0.006448
43.7550,0.008105
43.7642,0.009199
43.7781,0.013905
43.7826,0.004496
43.7882,0.005654
43.7949,0.006724
43.8023,0.007355
43.8111,0.008761
43.8179,0.006821
43.8290,0.011155
43.8342,0.005172
43.8432,0.009011
43.8502,0.007000
43.8592,0.008976
43.8649,0.005688
43.8735,0.008654
43.8800,0.006429
43.8881,0.008157
43.8949,0.006738
43.9025,0.007691
43.9098,0.007220
43.9174,0.007600
43.9266,0.009249
43.9332,0.006611
43.9414,0.008179
43.9478,0.006436
43.9561,0.008305
43.9629,0.006802
43.9703,0.007346
