Time (s),DeltaTime (s)
163.7748,0.003065
163.7781,0.003339
163.7817,0.003626
163.7867,0.004998
163.7888,0.002064
163.7923,0.003469
163.7955,0.003289
163.8001,0.004588
163.8055,0.005321
163.8073,0.001810
163.8102,0.002900
163.8134,0.003263
163.8183,0.004877
163.8208,0.002528
163.8241,0.003287
163.8275,0.003388
163.8309,0.003449
163.8358,0.004893
163.8383,0.002492
163.8422,0.003843
163.8456,0.003384
163.8490,0.003467
163.8543,0.005313
163.8565,0.002147
163.8595,0.003051
163.8629,0.003347
163.8675,0.004644
163.8705,0.002962
163.8739,0.003418
163.8773,0.003379
163.8808,0.003456
163.8856,0.004815
163.8887,0.003181
163.8920,0.003277
163.8952,0.003145
163.8985,0.003337
163.9049,0.006411
163.9067,0.001768
163.9098,0.003098
163.9129,0.003129
163.9197,0.006778
163.9221,0.002399
163.9242,0.002114
163.9274,0.003244
163.9310,0.003529
163.9372,0.006233
163.9392,0.002006
163.9419,0.002645
163.9457,0.003860
163.9487,0.002949
163.9550,0.006297
163.9570,0.001987
163.9597,0.002701
163.9626,0.002925
163.9683,0.005749
163.9718,0.003498
163.9740,0.002147
163.9784,0.004426
163.9809,0.002493
163.9873,0.006443
163.9907,0.003359
163.9928,0.002137
163.9957,0.002815
164.0016,0.006002
164.0053,0.003644
164.0076,0.002324
164.0126,0.005007
164.0150,0.002414
164.0210,0.005934
164.0239,0.002939
164.0276,0.003696
164.0298,0.002193
164.0351,0.005273
164.0460,0.010966
164.0590,0.012936
164.0698,0.010842
164.0725,0.002660
164.0743,0.001790
164.0766,0.002296
164.0784,0.001785
164.0805,0.002112
164.0831,0.002604
164.0965,0.013425
164.1101,0.013586
164.1220,0.011967
164.1241,0.002112
164.1258,0.001608
164.1277,0.001979
164.1293,0.001527
164.1321,0.002843
164.1381,0.006023
164.1408,0.002653
164.1428,0.002042
164.1458,0.002977
164.1496,0.003741
164.1573,0.007755
164.1594,0.002085
164.1617,0.002264
164.1650,0.003318
164.1714,0.006390
164.1761,0.004767
164.1865,0.010405
164.1960,0.009493
164.1984,0.002403
164.2033,0.004892
164.2074,0.004067
164.2099,0.002564
164.2127,0.002768
164.2149,0.002181
164.2207,0.005839
164.2243,0.003594
164.2264,0.002036
164.2295,0.003132
164.2319,0.002373
164.2352,0.003317
164.2400,0.004825
164.2421,0.002057
164.2458,0.003724
164.2502,0.004407
164.2571,0.006921
164.2592,0.002033
164.2615,0.002375
164.2649,0.003356
164.2704,0.005568
164.2722,0.001779
164.2754,0.003160
