Time (s),DeltaTime (s)
100.4559,0.020684
100.4789,0.022937
100.5013,0.022445
100.5244,0.023131
100.5467,0.022241
100.5697,0.022987
100.5934,0.023740
100.6156,0.022180
100.6384,0.022871
100.6613,0.022815
100.6838,0.022510
100.7064,0.022618
100.7290,0.022599
100.7515,0.022488
100.7737,0.022261
100.7973,0.023573
100.8192,0.021874
100.8444,0.025254
100.8644,0.019933
100.8866,0.022253
100.9091,0.022485
100.9572,0.048136
101.0010,0.043791
101.0261,0.025040
101.0417,0.015628
101.0436,0.001920
101.0642,0.020569
101.0665,0.002256
101.0886,0.022178
101.1112,0.022558
101.1328,0.021614
101.1547,0.021940
101.1769,0.022128
101.2001,0.023269
101.2229,0.022767
101.2455,0.022600
101.2685,0.022996
101.2915,0.022963
101.3140,0.022572
101.3368,0.022744
101.3597,0.022971
101.3831,0.023335
101.4051,0.021997
101.4277,0.022571
101.4507,0.023004
101.4740,0.023331
101.4975,0.023518
101.5189,0.021374
101.5420,0.023136
101.5647,0.022692
101.5886,0.023855
101.6597,0.071125
101.6796,0.019859
101.7026,0.023075
101.7066,0.003995
101.7084,0.001734
101.7256,0.017278
101.7484,0.022811
101.7720,0.023588
101.7942,0.022154
101.8187,0.024480
101.8414,0.022753
101.8629,0.021469
101.8854,0.022525
101.9082,0.022752
101.9324,0.024192
101.9531,0.020719
101.9750,0.021898
101.9974,0.022413
102.0192,0.021813
102.0414,0.022157
102.0640,0.022646
102.0864,0.022408
102.1334,0.046970
102.1767,0.043345
102.2039,0.027227
102.2234,0.019504
102.2469,0.023450
102.2663,0.019449
102.2831,0.016786
102.3098,0.026686
102.3129,0.003036
102.3535,0.040614
102.3725,0.019027
102.3935,0.021000
102.4151,0.021576
102.4370,0.021891
102.4564,0.019442
102.4797,0.023296
102.5013,0.021624
102.5222,0.020825
102.5446,0.022420
102.5657,0.021143
102.5885,0.022826
102.6119,0.023370
102.6324,0.020525
102.6545,0.022024
102.6778,0.023377
102.6986,0.020782
102.7229,0.024307
102.7447,0.021788
102.7632,0.018458
102.7857,0.022543
102.7901,0.004389
102.8079,0.017802
102.8098,0.001880
102.8302,0.020428
102.8547,0.024439
102.8755,0.020899
102.8981,0.022570
102.9207,0.022610
102.9441,0.023355
102.9657,0.021578
102.9883,0.022596
103.0117,0.023446
103.0334,0.021662
103.0553,0.021947
103.0781,0.022747
103.1009,0.022790
103.1238,0.022902
103.1465,0.022706
103.1689,0.022455
103.1916,0.022726
103.2151,0.023491
103.2368,0.021634
103.2632,0.026437
103.2854,0.022172
103.3064,0.021067
103.3295,0.023067
103.4014,0.071852
103.4424,0.041068
103.4463,0.003874
103.4479,0.001564
103.4645,0.016642
103.4668,0.002316
103.4893,0.022432
103.5119,0.022610
103.5339,0.021982
103.5572,0.023301
103.5790,0.021888
103.6012,0.022168
103.6238,0.022637
103.6453,0.021438
103.6684,0.023128
103.6901,0.021656
103.7124,0.022301
103.7346,0.022201
103.7569,0.022292
103.7793,0.022401
103.8011,0.021869
103.8240,0.022854
103.8463,0.022337
103.8695,0.023224
103.8912,0.021681
103.9139,0.022646
103.9367,0.022867
103.9595,0.022746
103.9815,0.022030
104.0050,0.023482
104.0271,0.022061
104.0494,0.022319
104.0731,0.023727
104.0959,0.022775
104.1185,0.022614
104.1406,0.022146
104.1638,0.023172
104.1869,0.023070
104.2098,0.022942
104.2334,0.023558
104.2563,0.022921
104.2789,0.022633
104.3010,0.022074
104.3244,0.023418
104.3474,0.022977
104.3701,0.022664
104.3935,0.023458
104.4170,0.023460
104.4649,0.047957
104.4847,0.019807
104.5081,0.023375
104.5319,0.023807
104.5356,0.003708
104.5554,0.019776
104.5761,0.020705
104.6011,0.024949
104.6242,0.023157
104.6716,0.047426
104.7168,0.045184
104.7431,0.026282
104.7637,0.020544
104.7806,0.016916
104.7834,0.002792
104.8049,0.021552
104.8083,0.003385
104.8257,0.017438
104.8488,0.023028
104.8713,0.022535
104.8945,0.023157
104.9157,0.021205
104.9372,0.021574
104.9593,0.022059
104.9795,0.020234
105.0015,0.021966
105.0228,0.021332
105.0442,0.021385
105.0662,0.021935
105.0874,0.021206
105.1092,0.021887
105.1311,0.021846
105.1517,0.020596
105.1736,0.021913
105.1949,0.021346
105.2159,0.020991
105.2378,0.021864
105.2845,0.046663
105.3272,0.042735
105.3466,0.019454
105.3487,0.002087
105.3695,0.020721
105.3932,0.023790
105.4114,0.018198
105.4600,0.048540
105.4821,0.022110
105.5074,0.025277
105.5247,0.017328
105.5274,0.002694
105.5466,0.019243
105.5489,0.002255
105.5703,0.021391
105.6160,0.045753
105.6606,0.044557
105.6868,0.026248
105.7026,0.015717
105.7058,0.003283
105.7243,0.018491
105.7262,0.001910
105.7463,0.020093
105.7717,0.025391
105.7925,0.020784
105.8148,0.022249
105.8397,0.024981
105.8874,0.047695
105.9073,0.019896
105.9563,0.048996
105.9771,0.020741
105.9977,0.020615
106.0009,0.003196
106.0221,0.021176
106.0255,0.003425
106.0422,0.016693
106.0658,0.023619
106.0898,0.024045
106.1124,0.022530
106.1369,0.024569
106.1580,0.021086
106.1805,0.022531
106.2039,0.023328
106.2262,0.022303
106.2482,0.021973
106.2703,0.022144
106.2937,0.023422
106.3157,0.021968
106.3390,0.023266
106.3599,0.020963
106.3827,0.022804
106.4047,0.022010
106.4273,0.022574
106.4495,0.022203
106.4719,0.022374
106.4942,0.022286
106.5161,0.021959
106.5389,0.022779
106.5610,0.022109
106.5834,0.022405
106.6048,0.021345
106.6275,0.022713
106.6497,0.022177
106.6722,0.022555
106.6946,0.022408
106.7172,0.022558
106.7408,0.023627
106.7623,0.021470
106.7848,0.022556
106.8073,0.022502
106.8301,0.022746
106.8544,0.024363
106.8763,0.021851
106.8988,0.022475
106.9217,0.022891
106.9449,0.023226
106.9677,0.022817
