Time (s),DeltaTime (s)
138.4651,0.004784
138.4677,0.002613
138.4708,0.003130
138.4761,0.005239
138.4797,0.003578
138.4819,0.002239
138.4854,0.003495
138.4899,0.004558
138.4957,0.005719
138.4978,0.002121
138.5015,0.003747
138.5052,0.003617
138.5111,0.005968
138.5146,0.003480
138.5175,0.002900
138.5233,0.005790
138.5273,0.003988
138.5291,0.001869
138.5322,0.003040
138.5354,0.003200
138.5388,0.003443
138.5435,0.004703
138.5465,0.003011
138.5497,0.003130
138.5529,0.003217
138.5561,0.003232
138.5612,0.005084
138.5636,0.002436
138.5668,0.003133
138.5702,0.003430
138.5751,0.004898
138.5781,0.002954
138.5816,0.003512
138.5853,0.003741
138.5886,0.003251
138.5933,0.004712
138.5960,0.002737
138.5995,0.003539
138.6025,0.002987
138.6058,0.003272
138.6116,0.005820
138.6138,0.002165
138.6172,0.003419
138.6205,0.003339
138.6253,0.004707
138.6283,0.002986
138.6317,0.003424
138.6349,0.003229
138.6384,0.003547
138.6437,0.005212
138.6459,0.002258
138.6494,0.003466
138.6526,0.003210
138.6560,0.003427
138.6607,0.004723
138.6635,0.002778
138.6668,0.003279
138.6700,0.003239
138.6749,0.004913
138.6780,0.003077
138.6812,0.003195
138.6849,0.003717
138.6881,0.003138
138.6928,0.004686
138.6957,0.002980
138.6989,0.003140
138.7022,0.003278
138.7055,0.003294
138.7116,0.006181
138.7140,0.002324
138.7171,0.003184
138.7203,0.003192
138.7253,0.004933
138.7282,0.002910
138.7314,0.003259
138.7350,0.003521
138.7382,0.003210
138.7440,0.005808
138.7464,0.002455
138.7494,0.002958
138.7527,0.003269
138.7562,0.003512
138.7615,0.005355
138.7639,0.002333
138.7670,0.003161
138.7703,0.003328
138.7755,0.005181
138.7782,0.002710
138.7815,0.003223
138.7848,0.003359
138.7883,0.003473
138.7929,0.004576
138.7956,0.002739
138.7990,0.003441
138.8023,0.003257
138.8058,0.003468
138.8113,0.005532
138.8139,0.002559
138.8166,0.002744
138.8199,0.003325
138.8242,0.004221
138.8282,0.004008
138.8307,0.002593
138.8343,0.003516
138.8376,0.003357
138.8422,0.004535
138.8454,0.003259
138.8485,0.003122
138.8521,0.003602
138.8560,0.003805
138.8602,0.004241
138.8629,0.002728
138.8662,0.003302
138.8695,0.003236
138.8729,0.003436
138.8785,0.005627
138.8802,0.001697
138.8835,0.003252
138.8867,0.003207
138.8914,0.004735
138.8948,0.003386
138.8978,0.002993
138.9013,0.003516
138.9046,0.003299
138.9089,0.004308
138.9128,0.003937
138.9157,0.002877
138.9188,0.003094
138.9222,0.003371
138.9274,0.005262
138.9298,0.002357
138.9329,0.003059
138.9362,0.003334
138.9397,0.003539
138.9450,0.005272
138.9470,0.001967
138.9505,0.003495
138.9537,0.003203
138.9581,0.004440
138.9615,0.003430
138.9648,0.003281
138.9681,0.003292
138.9716,0.003517
138.9763,0.004613
138.9789,0.002675
138.9825,0.003523
138.9856,0.003130
138.9889,0.003280
138.9938,0.004944
138.9963,0.002460
138.9995,0.003191
139.0028,0.003330
139.0065,0.003665
139.0121,0.005679
139.0144,0.002291
139.0176,0.003213
139.0206,0.003006
139.0267,0.006086
139.0306,0.003844
139.0323,0.001765
139.0354,0.003068
139.0387,0.003289
139.0437,0.005045
139.0462,0.002424
139.0495,0.003288
139.0528,0.003387
139.0565,0.003709
139.0617,0.005175
139.0638,0.002113
139.0671,0.003250
139.0703,0.003239
139.0748,0.004503
139.0784,0.003564
139.0813,0.002935
139.0848,0.003512
139.0884,0.003592
139.0930,0.004541
139.0956,0.002673
139.0991,0.003473
139.1026,0.003452
139.1059,0.003347
139.1109,0.004992
139.1136,0.002692
139.1171,0.003505
139.1202,0.003097
139.1249,0.004748
139.1280,0.003065
139.1312,0.003202
139.1349,0.003678
139.1383,0.003392
139.1429,0.004599
139.1462,0.003330
139.1496,0.003412
139.1529,0.003257
139.1563,0.003448
139.1618,0.005498
139.1638,0.002019
139.1671,0.003249
139.1703,0.003195
139.1748,0.004543
139.1783,0.003505
139.1814,0.003087
139.1847,0.003260
139.1881,0.003393
139.1930,0.004898
139.1955,0.002535
139.1988,0.003279
139.2022,0.003378
139.2056,0.003417
139.2104,0.004809
139.2130,0.002586
139.2171,0.004109
139.2198,0.002769
139.2239,0.004012
139.2289,0.005010
139.2309,0.002038
139.2343,0.003385
139.2375,0.003255
139.2431,0.005599
139.2455,0.002314
139.2488,0.003318
139.2520,0.003195
139.2554,0.003461
139.2604,0.004957
139.2632,0.002834
139.2666,0.003384
139.2699,0.003228
139.2741,0.004239
139.2784,0.004345
139.2810,0.002586
139.2843,0.003308
139.2877,0.003373
139.2925,0.004769
139.2954,0.002913
139.2987,0.003360
139.3024,0.003673
139.3055,0.003130
139.3102,0.004637
139.3128,0.002656
