Time (s),DeltaTime (s)
48.1084,0.008051
48.1142,0.005831
48.1218,0.007627
48.1279,0.006052
48.1342,0.006295
48.1419,0.007703
48.1478,0.005952
48.1548,0.006940
48.1607,0.005907
48.1672,0.006539
48.1749,0.007694
48.1805,0.005565
48.1882,0.007730
48.1935,0.005254
48.2002,0.006748
48.2078,0.007619
48.2140,0.006153
48.2211,0.007169
48.2269,0.005761
48.2332,0.006304
48.2414,0.008153
48.2466,0.005237
48.2541,0.007541
48.2594,0.005233
48.2660,0.006635
48.2734,0.007378
48.2792,0.005786
48.2854,0.006259
48.2919,0.006419
48.2983,0.006457
48.3055,0.007222
48.3113,0.005798
48.3178,0.006446
48.3250,0.007234
48.3315,0.006452
48.3387,0.007243
48.3443,0.005609
48.3504,0.006115
48.3584,0.007936
48.3643,0.005941
48.3729,0.008577
48.3779,0.005007
48.3843,0.006459
48.3924,0.008087
48.3984,0.005960
48.4057,0.007293
48.4112,0.005488
48.4175,0.006306
48.4258,0.008312
48.4314,0.005559
48.4390,0.007681
48.4441,0.005058
48.4507,0.006569
48.4582,0.007549
48.4644,0.006213
48.4732,0.008768
48.4778,0.004655
48.4840,0.006115
48.4916,0.007617
48.4978,0.006231
48.5049,0.007056
48.5106,0.005705
48.5172,0.006640
48.5246,0.007375
48.5310,0.006435
48.5380,0.007011
48.5437,0.005637
48.5500,0.006323
48.5581,0.008146
48.5639,0.005715
48.5718,0.007934
48.5769,0.005142
48.5832,0.006324
48.5911,0.007877
48.5968,0.005688
48.6040,0.007181
48.6096,0.005620
48.6159,0.006301
48.6240,0.008113
48.6290,0.005011
48.6355,0.006494
48.6420,0.006420
48.6485,0.006565
48.6570,0.008433
48.6617,0.004760
48.6682,0.006515
48.6760,0.007744
48.6820,0.006024
48.6896,0.007567
48.6945,0.004913
48.7011,0.006650
48.7079,0.006737
48.7144,0.006570
48.7214,0.007002
48.7273,0.005815
48.7333,0.006089
48.7415,0.008176
48.7475,0.005938
48.7546,0.007142
48.7608,0.006184
48.7679,0.007111
48.7774,0.009523
48.7830,0.005542
48.7925,0.009564
48.7979,0.005361
48.8083,0.010441
48.8118,0.003442
48.8199,0.008146
48.8353,0.015392
48.8430,0.007709
48.8496,0.006610
48.8606,0.011030
48.8720,0.011315
48.8799,0.007980
48.8849,0.004972
48.8891,0.004214
48.8977,0.008546
48.9002,0.002490
48.9087,0.008505
48.9215,0.012833
48.9285,0.007043
48.9331,0.004603
48.9425,0.009363
48.9459,0.003417
48.9633,0.017395
48.9699,0.006616
48.9809,0.010913
48.9904,0.009557
49.0027,0.012304
49.0129,0.010174
49.0178,0.004931
49.0223,0.004521
49.0273,0.004960
49.0337,0.006403
49.0510,0.017281
49.0612,0.010241
49.0720,0.010770
49.0776,0.005644
49.0812,0.003526
49.0870,0.005845
49.0934,0.006347
49.1024,0.009076
49.1124,0.009957
49.1164,0.003978
49.1181,0.001734
49.1241,0.006039
49.1305,0.006353
49.1377,0.007215
49.1430,0.005338
49.1497,0.006652
49.1572,0.007535
49.1637,0.006454
49.1706,0.006899
49.1774,0.006853
49.1830,0.005517
49.1911,0.008176
49.1962,0.005069
49.2037,0.007465
49.2132,0.009496
49.2198,0.006675
49.2286,0.008746
49.2483,0.019727
49.2511,0.002775
49.2530,0.001962
49.2567,0.003672
49.2584,0.001663
49.2630,0.004638
49.2696,0.006626
49.2753,0.005670
49.2816,0.006327
49.2893,0.007625
49.2942,0.004884
49.3007,0.006551
49.3075,0.006750
49.3139,0.006439
